# Palmyra Island Fossil Coral Oxygen Isotope Data
#----------------------------------------------------------------------- 
#                World Data Center for Paleoclimatology, Boulder 
#                                  and 
#                     NOAA Paleoclimatology Program 
#----------------------------------------------------------------------- 
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data. 
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed. 
#
# This file is new 2013 data from linked earth pasted below header from LMR 03cpac01a.txt (collection name below was 03cpac01a)
# Online_Resource: https://www.ncdc.noaa.gov/cdo/f?p=519:1:::::P1_STUDY_ID:1875
#
# Original_Source_URL: http://wiki.linked.earth/Palmyra.Cobb.2013
# 
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Corals and Sclerosponges
#--------------------
# Contribution_Date
#	Date: 2003-07-01
#--------------------
# Title
#	Study_Name: Palmyra Island Fossil Coral Oxygen Isotope Data
#--------------------
# Investigators
#       Investigators: Cobb, K.M.; Charles, C.D.; Cheng, H.; Edwards, R.L.
#--------------------
# Description_and_Notes
#	Description: The data are oxygen isotopic measurements from modern and fossil corals  collected from Palmyra Island (6???N, 162???W). The modern coral was drilled  in ~30' of water, while the fossil corals were drilled from large heads  scattered on three ocean-facing beaches at Palmyra. The corals were dated  using U/Th chemistry, and then overlapping sequences were spliced together,  guided by matching d18O variability. The sequences range in age from 930A.D.  to the 20th century, are 30 to 150 years long, and are presented at  monthly resolution. The sample names refer to collection sites on  Palmyra Island (see Figure 1 of Nature paper). See Supplementary Info.  associated with the Nature article for more detailed geochemical and  chronological information.
#--------------------
# Publication 
#@article{Emile-Geay2013,
#author = {Emile-Geay, Julien and Cobb, Kimberly M. and Mann, Michael E. and Wittenberg, Andrew T.},
#doi = {10.1175/JCLI-D-11-00510.1},
#journal = {Journal of Climate},
#number = {7},
#pages = {2302--2328},
#title = {{Estimating central equatorial pacific SST variability over the past millennium. Part I: Methodology and validation}},
#volume = {26},
#year = {2013}
# Publication 
#@article{Cobb2003,
#author = {Cobb, Kim M. and Charles, Christopher D. and Cheng, Hai and Edwards, R. Lawrence},
#doi = {10.1038/nature01779},
#issn = {0028-0836},
#journal = {Nature},
#month = {jul},
#number = {6946},
#pages = {271--276},
#publisher = {Nature Publishing Group},
#title = {{El Ni{\~{n}}o/Southern Oscillation and tropical Pacific climate during the last millennium}},
#url = {http://www.nature.com/articles/nature01779},
#volume = {424},
#year = {2003}
#------------------
# Funding_Agency 
#       Funding_Agency_Name: NOAA
#       Grant: 
#------------------
# Funding_Agency 
#       Funding_Agency_Name: NSF
#       Grant: 
#------------------
# Funding_Agency 
#       Funding_Agency_Name: Khaled bin Sultan Living Ocean Foundation
#       Grant: 
#------------------
# Funding_Agency 
#       Funding_Agency_Name: The Nature Conservancy
#       Grant: 
#------------------
# Site_Information 
#       Site_Name: Palmyra Island, Central Pacific
#       Location: Ocean>Pacific Ocean>Central Pacific Ocean 
#	Country: United States 
#	Northernmost_Latitude: 5.87 
# 	Southernmost_Latitude: 5.87 
# 	Easternmost_Longitude: -162.13 
# 	Westernmost_Longitude: -162.13 
# 	Elevation:  -9 m  
#------------------
# Data_Collection   
#	Collection_Name: palmyra2013
#	Earliest_Year: 928.125
#	Most_Recent_Year: 1998.377 
#	Time_Unit: y_ad 
#	Core_Length: 
#	Notes: {"database":{"database1":"LMR", "database2":"PAGES2kv2"}}{"climateInterpretation":{"basis":"", "climateVariable":"T", "climateVariableDetail":"sea@surface", "interpDirection":"negative", "seasonality":"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]"}} Sample ID - CH9, +/- 10 years error in  U/Th age calculation
#------------------
# Species
#	Species_Name:
#	Common_Name: 
#------------------
# Chronology: 
# 
#
# 
#
# 
#
#
# 
#----------------
# Variables 
#
# Data variables follow that are preceded by "##" in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data) 
#
##age	age, , ,years AD, , Corals and Sclerosponges, , ,N
##d18O	delta 18 Oxygen, calcium carbonate, , permil VPDB, , Corals and Sclerosponges, -.06 per mil adjustment applied, ,N
#
#----------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values: NAN 
#
age	d18O
1367.792	-4.875
1367.875	-4.891
1367.959	-4.91
1368.042	-4.806
1368.125	-4.789
1368.209	-4.812
1368.292	-4.795
1368.375	-4.847
1368.459	-4.916
1368.542	-5.037
1368.625	-5.088
1368.709	-5.083
1368.792	-4.944
1368.875	-4.859
1368.959	-4.785
1369.042	-4.761
1369.125	-4.777
1369.209	-4.898
1369.292	-4.966
1369.375	-4.915
1369.459	-4.859
1369.542	-4.802
1369.625	-4.933
1369.709	-4.937
1369.792	-4.931
1369.875	-4.918
1369.959	-4.875
1370.042	-4.86
1370.125	-4.86
1370.209	-4.928
1370.292	-4.92
1370.375	-4.92
1370.459	-4.951
1370.542	-5.0
1370.625	-5.006
1370.709	-5.01
1370.792	-4.962
1370.875	-4.861
1370.959	-4.814
1371.042	-4.828
1371.125	-4.826
1371.209	-4.883
1371.292	-4.869
1371.375	-4.834
1371.459	-4.849
1371.542	-4.84
1371.625	-4.879
1371.709	-4.893
1371.792	-4.852
1371.875	-4.818
1371.959	-4.765
1372.042	-4.688
1372.125	-4.745
1372.209	-4.702
1372.292	-4.793
1372.375	-4.765
1372.459	-4.766
1372.542	-4.869
1372.625	-4.923
1372.709	-4.891
1372.792	-4.928
1372.875	-4.959
1372.959	-4.861
1373.042	-4.793
1373.125	-4.857
1373.209	-4.801
1373.292	-4.837
1373.375	-4.868
1373.459	-4.958
1373.542	-4.921
1373.625	-5.03
1373.709	-4.996
1373.792	-4.932
1373.875	-4.874
1373.959	-4.889
1374.042	-4.862
1374.125	-4.877
1374.209	-4.889
1374.292	-4.947
1374.375	-4.821
1374.459	-4.942
1374.542	-5.023
1374.625	-5.112
1374.709	-4.997
1374.792	-4.838
1374.875	-4.794
1374.959	-4.833
1375.042	-4.766
1375.125	-4.798
1375.209	-4.842
1375.292	-4.849
1375.375	-4.917
1375.459	-5.013
1375.542	-4.917
1375.625	-5.017
1375.709	-4.988
1375.792	-4.831
1375.875	-4.746
1375.959	-4.713
1376.042	-4.705
1376.125	-4.803
1376.209	-4.933
1376.292	-4.749
1376.375	-4.756
1376.459	-4.771
1376.542	-4.738
1376.625	-4.855
1376.709	-4.817
1376.792	-4.781
1376.875	-4.799
1376.959	-4.768
1377.042	-4.65
1377.125	-4.628
1377.209	-4.752
1377.292	-4.822
1377.375	-4.775
1377.459	-4.721
1377.542	-4.703
1377.625	-4.777
1377.709	-4.722
1377.792	-4.706
1377.875	-4.672
1377.959	-4.589
1378.042	-4.524
1378.125	-4.537
1378.209	-4.593
1378.292	-4.64
1378.375	-4.726
1378.459	-4.747
1378.542	-4.812
1378.625	-4.791
1378.709	-4.793
1378.792	-4.742
1378.875	-4.768
1378.959	-4.768
1379.042	-4.676
1379.125	-4.704
1379.209	-4.73
1379.292	-4.82
1379.375	-4.814
1379.459	-4.868
1379.542	-4.901
1379.625	-4.979
1379.709	-4.97
1379.792	-5.006
1379.875	-4.986
1379.959	-4.806
1380.042	-4.872
1380.125	-4.713
1380.209	-4.797
1380.292	-4.963
1380.375	-4.886
1380.459	-4.976
1380.542	-5.098
1380.625	-5.21
1380.709	-5.199
1380.792	-4.987
1380.875	-4.956
1380.959	-4.71
1381.042	-4.676
1381.125	-4.654
1381.209	-4.716
1381.292	-4.73
1381.375	-4.78
1381.459	-4.807
1381.542	-4.813
1381.625	-4.789
1381.709	-4.692
1381.792	-4.71
1381.875	-4.72
1381.959	-4.797
1382.042	-4.706
1382.125	-4.731
1382.209	-4.832
1382.292	-4.851
1382.375	-4.887
1382.459	-4.817
1382.542	-4.782
1382.625	-4.827
1382.709	-4.833
1382.792	-4.731
1382.875	-4.724
1382.959	-4.671
1383.042	-4.616
1383.125	-4.677
1383.209	-4.817
1383.292	-4.808
1383.375	-4.851
1383.459	-4.803
1383.542	-4.882
1383.625	-4.94
1383.709	-4.843
1383.792	-4.82
1383.875	-4.887
1383.959	-4.801
1384.042	-4.804
1384.125	-4.794
1384.209	-4.884
1384.292	-4.919
1384.375	-4.929
1384.459	-4.944
1384.542	-5.067
1384.625	-5.159
1384.709	-5.213
1384.792	-5.103
1384.875	-5.061
1384.959	-4.846
1385.042	-4.786
1385.125	-4.778
1385.209	-4.868
1385.292	-4.844
1385.375	-4.755
1385.459	-4.745
1385.542	-4.813
1385.625	-4.854
1385.709	-4.773
1385.792	-4.833
1385.875	-4.784
1385.959	-4.694
1386.042	-4.587
1386.125	-4.607
1386.209	-4.68
1386.292	-4.662
1386.375	-4.669
1386.459	-4.66
1386.542	-4.694
1386.625	-4.781
1386.709	-4.772
1386.792	-4.885
1386.875	-4.899
1386.959	-4.88
1387.042	-4.777
1387.125	-4.815
1387.209	-4.901
1387.292	-4.974
1387.375	-4.915
1387.459	-4.844
1387.542	-4.812
1387.625	-4.849
1387.709	-4.754
1387.792	-4.672
1387.875	-4.573
1387.959	-4.729
1388.042	-4.648
1388.125	-4.653
1388.209	-4.726
1388.292	-4.689
1388.375	-4.636
1388.459	-4.607
1388.542	-4.62
1388.625	-4.658
1388.709	-4.586
1388.792	-4.695
1388.875	-4.742
1388.959	-4.62
1389.042	-4.603
1389.125	-4.553
1389.209	-4.587
1389.292	-4.63
1389.375	-4.668
1389.459	-4.596
1389.542	-4.64
1389.625	-4.729
1389.709	-4.722
1389.792	-4.704
1389.875	-4.696
1389.959	-4.551
1390.042	-4.566
1390.125	-4.475
1390.209	-4.564
1390.292	-4.561
1390.375	-4.745
1390.459	-4.641
1390.542	-4.607
1390.625	-4.715
1390.709	-4.532
1390.792	-4.598
1390.875	-4.696
1390.959	-4.423
1391.042	-4.573
1391.125	-4.624
1391.209	-4.796
1391.292	-4.984
1391.375	-4.986
1391.459	-5.021
1391.542	-5.003
1391.625	-5.068
1391.709	-4.992
1391.792	-4.989
1391.875	-4.844
1391.959	-4.84
1392.042	-4.734
1392.125	-4.823
1392.209	-4.802
1392.292	-4.682
1392.375	-4.636
1392.459	-4.665
1392.542	-4.449
1392.625	-4.673
1392.709	-4.635
1392.792	-4.627
1392.875	-4.714
1392.959	-4.443
1393.042	-4.283
1393.125	-4.207
1393.209	-4.356
1393.292	-4.479
1393.375	-4.573
1393.459	-4.684
1393.542	-4.647
1393.625	-4.61
1393.709	-4.429
1393.792	-4.455
1393.875	-4.484
1393.959	-4.617
1394.042	-4.571
1394.125	-4.431
1394.209	-4.521
1394.292	-4.547
1394.375	-4.5
1394.459	-4.607
1394.542	-4.653
1394.625	-4.696
1394.709	-4.692
1394.792	-4.598
1394.875	-4.691
1394.959	-4.542
1395.042	-4.48
1395.125	-4.5
1395.209	-4.583
1395.292	-4.465
1395.375	-4.498
1395.459	-4.628
1395.542	-4.821
1395.625	-4.836
1395.709	-4.759
1395.792	-4.624
1395.875	-4.576
1395.959	-4.67
1396.042	-4.661
1396.125	-4.638
1396.209	-4.631
1396.292	-4.8
1396.375	-4.884
1396.459	-5.028
1396.542	-5.145
1396.625	-5.189
1396.709	-5.112
1396.792	-4.989
1396.875	-4.893
1396.959	-4.823
1397.042	-4.748
1397.125	-4.764
1397.209	-4.817
1397.292	-4.79
1397.375	-4.79
1397.459	-4.79
1397.542	-4.876
1397.625	-4.897
1397.709	-4.88
1397.792	-4.851
1397.875	-4.839
1397.959	-4.78
1398.042	-4.572
1398.125	-4.543
1398.209	-4.61
1398.292	-4.575
1398.375	-4.532
1398.459	-4.526
1398.542	-4.55
1398.625	-4.685
1398.709	-4.651
1398.792	-4.669
1398.875	-4.882
1398.959	-4.708
1399.042	-4.553
1399.125	-4.556
1399.209	-4.646
1399.292	-4.594
1399.375	-4.691
1399.459	-4.709
1399.542	-4.773
1399.625	-4.827
1399.709	-4.789
1399.792	-4.687
1399.875	-4.688
1399.959	-4.635
1400.042	-4.57
1400.125	-4.664
1400.209	-4.803
1400.292	-4.835
1400.375	-4.787
1400.459	-4.848
1400.542	-4.833
1400.625	-4.882
1400.709	-4.954
1400.792	-4.944
1400.875	-4.815
1400.959	-4.769
1401.042	-4.692
1401.125	-4.792
1401.209	-5.032
1401.292	-5.047
1401.375	-5.01
1401.459	-4.949
1401.542	-4.892
1401.625	-5.076
1401.709	-4.931
1401.792	-5.093
1401.875	-5.228
1401.959	-5.003
1402.042	-4.737
1402.125	-4.82
1402.209	-4.922
1402.292	-5.095
1402.375	-5.021
1402.459	-4.926
1402.542	-4.903
1402.625	-4.919
1402.709	-4.964
1402.792	-4.825
1402.875	-4.825
1402.959	-4.793
1403.042	-4.754
1403.125	-4.709
1403.209	-4.796
1403.292	-4.865
1403.375	-4.884
1403.459	-4.834
1403.542	-4.908
1403.625	-4.918
1403.709	-4.877
1403.792	-4.821
1403.875	-4.835
1403.959	-4.844
1404.042	-4.825
1404.125	-4.82
1404.209	-4.842
1404.292	-4.945
1404.375	-4.984
1404.459	-5.03
1404.542	-5.1
1404.625	-5.017
1404.709	-4.921
1404.792	-4.971
1404.875	-4.822
1404.959	-4.931
1405.042	-4.737
1405.125	-4.743
1405.209	-4.812
1405.292	-4.798
1405.375	-4.756
1405.459	-4.76
1405.542	-4.692
1405.625	-4.725
1405.709	-4.774
1405.792	-4.745
1405.875	-4.702
1405.959	-4.651
1406.042	-4.604
1406.125	-4.626
1406.209	-4.677
1406.292	-4.709
1406.375	-4.775
1406.459	-4.731
1406.542	-4.644
1406.625	-4.77
1406.709	-4.804
1406.792	-4.665
1406.875	-4.749
1406.959	-4.685
1407.042	-4.544
1407.125	-4.568
1407.209	-4.626
1407.292	-4.697
1407.375	-4.698
1407.459	-4.613
1407.542	-4.615
1407.625	-4.617
1407.709	-4.647
1407.792	-4.59
1407.875	-4.556
1407.959	-4.56
1408.042	-4.55
1408.125	-4.562
1408.209	-4.604
1408.292	-4.601
1408.375	-4.763
1408.459	-4.755
1408.542	-4.674
1408.625	-4.721
1408.709	-4.716
1408.792	-4.697
1408.875	-4.69
1408.959	-4.628
1409.042	-4.559
1409.125	-4.556
1409.209	-4.582
1409.292	-4.571
1409.375	-4.711
1409.459	-4.694
1409.542	-4.716
1409.625	-4.725
1409.709	-4.608
1409.792	-4.577
1409.875	-4.56
1409.959	-4.581
1410.042	-4.538
1410.125	-4.607
1410.209	-4.839
1410.292	-4.764
1410.375	-4.712
1410.459	-4.719
1410.542	-4.727
1410.625	-4.738
1410.709	-4.742
1410.792	-4.779
1410.875	-4.764
1410.959	-4.793
1411.042	-4.709
1411.125	-4.617
1411.209	-4.713
1411.292	-4.741
1411.375	-4.792
1411.459	-4.771
1411.542	-4.7
1411.625	-4.759
1411.709	-4.843
1411.792	-4.851
1411.875	-4.792
1411.959	-4.771
1412.042	-4.781
1412.125	-4.726
1412.209	-4.761
1412.292	-4.817
1412.375	-4.808
1412.459	-4.65
1412.542	-4.683
1412.625	-4.746
1412.709	-4.747
1412.792	-4.753
1412.875	-4.802
1412.959	-4.779
1413.042	-4.677
1413.125	-4.638
1413.209	-4.681
1413.292	-4.69
1413.375	-4.812
1413.459	-4.882
1413.542	-4.869
1413.625	-4.985
1413.709	-4.854
1413.792	-4.84
1413.875	-4.808
1413.959	-4.76
1414.042	-4.681
1414.125	-4.614
1414.209	-4.627
1414.292	-4.671
1414.375	-4.674
1414.459	-4.689
1414.542	-4.729
1414.625	-4.714
1414.709	-4.721
1414.792	-4.727
1414.875	-4.716
1414.959	-4.677
1415.042	-4.596
1415.125	-4.559
1415.209	-4.59
1415.292	-4.643
1415.375	-4.697
1415.459	-4.768
1415.542	-4.667
1415.625	-4.739
1415.709	-4.737
1415.792	-4.701
1415.875	-4.669
1415.959	-4.569
1416.042	-4.488
1416.125	-4.487
1416.209	-4.575
1416.292	-4.623
1416.375	-4.612
1416.459	-4.657
1416.542	-4.802
1416.625	-4.926
1416.709	-4.86
1416.792	-4.809
1416.875	-4.827
1416.959	-4.797
1417.042	-4.703
1417.125	-4.677
1417.209	-4.7
1417.292	-4.773
1417.375	-4.774
1417.459	-4.857
1417.542	-4.94
1417.625	-5.037
1417.709	-5.116
1417.792	-4.955
1417.875	-4.928
1417.959	-4.91
1418.042	-4.901
1418.125	-4.916
1418.209	-4.966
1418.292	-5.011
1418.375	-5.032
1418.459	-5.046
1418.542	-5.059
1418.625	-5.052
1418.709	-5.003
1418.792	-5.044
1418.875	-5.08
1418.959	-4.95
1419.042	-4.776
1419.125	-4.755
1419.209	-4.84
1419.292	-4.898
1419.375	-4.881
1419.459	-4.793
1419.542	-4.841
1419.625	-4.939
1419.709	-4.76
1419.792	-4.754
1419.875	-4.772
1419.959	-4.717
1420.042	-4.726
1420.125	-4.704
1420.209	-4.752
1420.292	-4.73
1420.375	-4.76
1420.459	-4.779
1420.542	-4.781
1420.625	-4.863
1420.709	-4.849
1420.792	-4.885
1420.875	-4.803
1420.959	-4.85
1421.042	-4.738
1421.125	-4.671
1421.209	-4.774
1421.292	-4.767
1421.375	-4.826
1421.459	-4.878
1421.542	-4.947
1421.625	-5.151
1421.709	-5.183
1421.792	-5.225
1421.875	-5.093
1421.959	-4.9
1422.042	-4.746
1422.125	-4.688
1422.209	-4.72
1422.292	-4.742
1422.375	-4.754
1422.459	-4.789
1422.542	-4.853
1422.625	-4.952
1422.709	-4.844
1422.792	-4.87
1422.875	-4.804
1422.959	-4.748
1423.042	-4.66
1423.125	-4.645
1423.209	-4.725
1423.292	-4.762
1423.375	-4.77
1423.459	-4.758
1423.542	-4.732
1423.625	-4.769
1423.709	-4.739
1423.792	-4.653
1423.875	-4.675
1423.959	-4.75
1424.042	-4.605
1424.125	-4.524
1424.209	-4.543
1424.292	-4.581
1424.375	-4.63
1424.459	-4.727
1424.542	-4.764
1424.625	-4.896
1424.709	-4.872
1424.792	-4.795
1424.875	-4.716
1424.959	-4.674
1425.042	-4.612
1425.125	-4.58
1425.209	-4.699
1425.292	-4.83
1425.375	-4.851
1425.459	-4.694
1425.542	-4.859
1425.625	-4.885
1425.709	-4.795
1425.792	-4.869
1425.875	-4.824
1425.959	-4.728
1426.042	-4.696
1426.125	-4.743
1426.209	-4.821
1426.292	-4.842
1426.375	-4.838
1426.459	-4.856
1426.542	-4.863
1426.625	-4.916
1426.709	-4.94
1426.792	-4.876
1426.875	-4.828
1426.959	-4.735
1427.042	-4.66
1427.125	-4.68
1427.209	-4.777
1427.292	-4.958
1427.375	-4.915
1427.459	-4.959
1427.542	-4.97
1427.625	-5.07
1427.709	-5.151
1427.792	-5.155
1427.875	-5.001
1427.959	-4.916
1428.042	-4.819
1428.125	-4.837
1428.209	-4.941
1428.292	-4.883
1428.375	-4.939
1428.459	-4.94
1428.542	-4.836
1428.625	-4.932
1428.709	-4.933
1428.792	-5.01
1428.875	-4.97
1428.959	-4.87
1429.042	-4.83
1429.125	-4.829
1429.209	-4.847
1429.292	-4.822
1429.375	-4.802
1429.459	-4.913
1429.542	-4.992
1429.625	-5.021
1429.709	-4.915
1429.792	-4.873
1429.875	-4.808
1429.959	-4.732
1430.042	-4.657
1430.125	-4.626
1430.209	-4.646
1430.292	-4.702
1430.375	-4.783
1430.459	-4.829
1430.542	-4.94
1430.625	-5.073
1430.709	-5.05
1430.792	-4.972
1430.875	-4.92
1430.959	-5.012
1431.042	-4.918
1431.125	-4.906
1431.209	-4.996
1431.292	-4.966
1431.375	-4.972
1431.459	-4.983
1431.542	-4.983
1431.625	-4.873
1431.709	-4.816
1431.792	-4.936
1431.875	-4.872
1431.959	-4.821
1432.042	-4.618
1432.125	-4.606
1432.209	-4.741
1432.292	-4.845
1432.375	-4.713
1432.459	-4.623
1432.542	-4.652
1432.625	-4.68
1432.709	-4.667
1432.792	-4.705
1432.875	-4.688
1432.959	-4.609
1433.042	-4.549
1433.125	-4.588
1433.209	-4.628
1433.292	-4.705
1433.375	-4.763
1433.459	-4.783
1433.542	-4.939
1433.625	-4.98
1433.709	-4.918
1433.792	-4.917
1433.875	-4.991
1433.959	-4.999
1434.042	-4.868
1434.125	-4.876
1434.209	-4.923
1434.292	-5.043
1434.375	-5.092
1434.459	-5.097
1434.542	-5.206
1434.625	-5.309
1434.709	-5.323
1434.792	-5.279
1434.875	-5.117
1434.959	-5.02
1435.042	-4.962
1435.125	-4.928
1435.209	-4.934
1435.292	-4.943
1435.375	-4.971
1435.459	-4.795
1435.542	-4.852
1435.625	-4.938
1435.709	-4.822
1435.792	-4.776
1435.875	-4.713
1435.959	-4.748
1436.042	-4.693
1436.125	-4.698
1436.209	-4.826
1436.292	-4.879
1436.375	-4.847
1436.459	-4.928
1436.542	-4.936
1436.625	-4.95
1436.709	-5.01
1436.792	-5.057
1436.875	-5.038
1436.959	-4.922
1437.042	-4.825
1437.125	-4.78
1437.209	-4.82
1437.292	-4.917
1437.375	-4.878
1437.459	-4.821
1437.542	-4.906
1437.625	-4.905
1437.709	-5.036
1437.792	-4.942
1437.875	-4.837
1437.959	-4.83
1438.042	-4.79
1438.125	-4.78
1438.209	-4.801
1438.292	-4.833
1438.375	-4.874
1438.459	-4.909
1438.542	-4.947
1438.625	-4.974
1438.709	-4.919
1438.792	-4.916
1438.875	-4.9
1438.959	-4.801
1439.042	-4.735
1439.125	-4.796
1439.209	-4.816
1439.292	-4.839
1439.375	-4.86
1439.459	-4.85
1439.542	-4.909
1439.625	-4.997
1439.709	-4.853
1439.792	-4.81
1439.875	-4.72
1439.959	-4.723
1440.042	-4.721
1440.125	-4.809
1440.209	-4.796
1440.292	-4.797
1440.375	-4.89
1440.459	-4.828
1440.542	-4.887
1440.625	-4.939
1440.709	-4.905
1440.792	-4.795
1440.875	-4.655
1440.959	-4.65
1441.042	-4.662
1441.125	-4.734
1441.209	-4.823
1441.292	-4.831
1441.375	-4.82
1441.459	-4.882
1441.542	-5.061
1441.625	-5.101
1441.709	-5.118
1441.792	-5.087
1441.875	-5.019
1441.959	-4.933
1442.042	-4.858
1442.125	-4.834
1442.209	-4.876
1442.292	-4.921
1442.375	-4.9
1442.459	-4.831
1442.542	-4.931
1442.625	-5.043
1442.709	-4.978
1442.792	-4.931
1442.875	-4.882
1442.959	-4.846
1443.042	-4.862
1443.125	-4.808
1443.209	-4.899
1443.292	-4.944
1443.375	-4.98
1443.459	-4.955
1443.542	-4.883
1443.625	-4.984
1443.709	-4.932
1443.792	-4.847
1443.875	-4.766
1443.959	-4.714
1444.042	-4.623
1444.125	-4.711
1444.209	-4.786
1444.292	-4.727
1444.375	-4.692
1444.459	-4.661
1444.542	-4.717
1444.625	-4.778
1444.709	-4.609
1444.792	-4.698
1444.875	-4.556
1444.959	-4.759
1445.042	-4.696
1445.125	-4.612
1445.209	-4.726
1445.292	-4.723
1445.375	-4.872
1445.459	-4.855
1445.542	-4.827
1445.625	-4.845
1445.709	-4.763
1445.792	-4.788
1445.875	-4.67
1445.959	-4.749
1446.042	-4.663
1446.125	-4.754
1446.209	-4.78
1446.292	-4.787
1446.375	-4.831
1446.459	-4.841
1446.542	-4.869
1446.625	-5.006
1446.709	-4.975
1446.792	-4.996
1446.875	-4.884
1446.959	-4.767
1447.042	-4.925
1447.125	-4.82
1447.209	-4.811
1447.292	-4.832
1447.375	-4.817
1447.459	-4.944
1447.542	-5.02
1447.625	-5.061
1447.709	-5.112
1447.792	-5.086
1447.875	-4.995
1447.959	-4.836
1448.042	-4.805
1448.125	-4.82
1448.209	-4.821
1448.292	-4.791
1448.375	-4.772
1448.459	-4.794
1448.542	-4.766
1448.625	-4.904
1448.709	-4.952
1448.792	-4.834
1448.875	-4.839
1448.959	-4.749
1449.042	-4.707
1449.125	-4.762
1449.209	-4.764
1449.292	-4.778
1449.375	-4.826
1449.459	-4.879
1449.542	-4.919
1449.625	-4.973
1449.709	-4.938
1449.792	-4.91
1449.875	-4.918
1449.959	-4.781
1450.042	-4.959
1450.125	-4.823
1450.209	-4.819
1450.292	-4.805
1450.375	-4.836
1450.459	-4.885
1450.542	-4.91
1450.625	-4.945
1450.709	-4.903
1450.792	-4.961
1450.875	-4.888
1450.959	-4.869
1451.042	-4.716
1451.125	-4.677
1451.209	-4.875
1451.292	-4.866
1451.375	-4.818
1451.459	-4.895
1451.542	-4.921
1451.625	-5.015
1451.709	-4.975
1451.792	-5.028
1451.875	-4.851
1451.959	-4.847
1452.042	-4.8
1452.125	-4.78
1452.209	-4.839
1452.292	-4.878
1452.375	-4.909
1452.459	-4.903
1452.542	-4.907
1452.625	-4.925
1452.709	-4.82
1452.792	-4.791
1452.875	-4.862
1452.959	-4.842
1453.042	-4.688
1453.125	-4.732
1453.209	-4.741
1453.292	-4.705
1453.375	-4.81
1453.459	-4.783
1453.542	-4.867
1453.625	-5.0
1453.709	-4.906
1453.792	-5.015
1453.875	-4.879
1453.959	-4.721
1454.042	-4.73
1454.125	-4.736
1454.209	-4.749
1454.292	-4.705
1454.375	-4.71
1454.459	-4.787
1454.542	-4.813
1454.625	-4.803
1454.709	-4.695
1454.792	-4.856
1454.875	-4.856
1454.959	-4.828
1455.042	-4.693
1455.125	-4.692
1455.209	-4.707
1455.292	-4.755
1455.375	-4.767
1455.459	-4.689
1455.542	-4.687
1455.625	-4.714
1455.709	-4.679
1455.792	-4.709
1455.875	-4.721
1455.959	-4.719
1456.042	-4.681
1456.125	-4.697
1456.209	-4.76
1456.292	-4.75
1456.375	-4.763
1456.459	-4.818
1456.542	-4.843
1456.625	-4.936
1456.709	-4.848
1456.792	-4.958
1456.875	-4.983
1456.959	-4.778
1457.042	-4.656
1457.125	-4.711
1457.209	-4.8
1457.292	-4.777
1457.375	-4.892
1457.459	-4.883
1457.542	-4.839
1457.625	-4.965
1457.709	-4.943
1457.792	-4.891
1457.875	-4.985
1457.959	-4.933
1458.042	-4.825
1458.125	-4.777
1458.209	-4.788
1458.292	-4.84
1458.375	-4.89
1458.459	-4.928
1458.542	-4.93
1458.625	-4.976
1458.709	-4.977
1458.792	-4.969
1458.875	-5.04
1458.959	-4.949
1459.042	-4.71
1459.125	-4.781
1459.209	-5.039
1459.292	-4.999
1459.375	-5.022
1459.459	-5.0
1459.542	-5.036
1459.625	-5.044
1459.709	-5.067
1459.792	-5.093
1459.875	-5.1
1459.959	-4.998
1460.042	-4.867
1460.125	-4.88
1460.209	-5.001
1460.292	-5.061
1460.375	-4.991
1460.459	-5.05
1460.542	-4.93
1460.625	-4.992
1460.709	-5.031
1460.792	-5.007
1460.875	-4.961
1460.959	-4.91
1461.042	-4.853
1461.125	-4.881
1461.209	-4.953
1461.292	-4.975
1461.375	-4.986
1461.459	-4.934
1461.542	-4.812
1461.625	-4.841
1461.709	-4.785
1461.792	-4.76
1461.875	-4.742
1461.959	-4.76
1462.042	-4.738
1462.125	-4.757
1462.209	-4.919
1462.292	-4.868
1462.375	-4.809
1462.459	-4.817
1462.542	-4.89
1462.625	-4.901
1462.709	-4.913
1462.792	-4.932
1462.875	-4.974
1462.959	-4.877
1463.042	-4.722
1463.125	-4.678
1463.209	-4.703
1463.292	-4.733
1463.375	-4.818
1463.459	-4.8
1463.542	-4.757
1463.625	-4.809
1463.709	-4.811
1463.792	-4.763
1463.875	-4.663
1463.959	-4.68
1464.042	-4.596
1464.125	-4.559
1464.209	-4.58
1464.292	-4.606
1464.375	-4.629
1464.459	-4.62
1464.542	-4.74
1464.625	-4.812
1635.042	-4.652
1635.125	-4.667
1635.209	-4.64
1635.292	-4.806
1635.375	-4.91
1635.459	-4.931
1635.542	-4.924
1635.625	-5.078
1635.709	-5.005
1635.792	-4.863
1635.875	-4.93
1635.959	-4.802
1636.042	-4.668
1636.125	-4.712
1636.209	-4.802
1636.292	-4.714
1636.375	-4.763
1636.459	-4.809
1636.542	-4.829
1636.625	-4.971
1636.709	-4.953
1636.792	-4.967
